CID;Tipo;BTS Name;Direccion;Latitud;Gra;Min;Seg;Longitud;Gra;Min;Seg;Altura;Vector;Tilt;Region
24552;GSM;ANT.Pto Belgica_2;finca La Ceiba, sobre la vía troncal a 2.8 km.;7,665347222;7;39;55,25;-75,272820000;-75;16;22,15;80;120;2;Occidente
24553;GSM;ANT.Pto Belgica_3;finca La Ceiba, sobre la vía troncal a 2.8 km.;7,665347222;7;39;55,25;-75,272820000;-75;16;22,15;80;240;2;Occidente
24561;GSM;ANT.Cristiania_1;Finca cuatro Esquinas, Vereda la Serrania;5,591986111;5;35;31,15;-75,830210000;-75;49;48,76;38;55;4;Occidente
24562;GSM;ANT.Cristiania_2;Finca cuatro Esquinas, Vereda la Serrania;5,591986111;5;35;31,15;-75,830210000;-75;49;48,76;38;100;3;Occidente
24563;GSM;ANT.Cristiania_3;Finca cuatro Esquinas, Vereda la Serrania;5,591986111;5;35;31,15;-75,830210000;-75;49;48,76;38;270;3;Occidente
24564;GSM;ANT.Cristiania_4;Finca cuatro Esquinas, Vereda la Serrania;5,591986111;5;35;31,15;-75,830210000;-75;49;48,76;38;320;4;Occidente
24565;GSM;ANT.Cristiania_A;Finca cuatro Esquinas, Vereda la Serrania;5,591986111;5;35;31,15;-75,830210000;-75;49;48,76;38;55;4;Occidente
24571;GSM;ANT.El Cedro_1;Finca Santa Ana, Corregimiento El Cedro;7,184763889;7;11;5,15;-75,360790000;-75;21;38,84;80;0;3;Occidente
24572;GSM;ANT.El Cedro_2;Finca Santa Ana, Corregimiento El Cedro;7,184763889;7;11;5,15;-75,360790000;-75;21;38,84;80;30;4;Occidente
24573;GSM;ANT.El Cedro_3;Finca Santa Ana, Corregimiento El Cedro;7,184763889;7;11;5,15;-75,360790000;-75;21;38,84;80;135;4;Occidente
24581;GSM;ANT.Llanogrande_1;del Gaula Finca Aguas Claras, vereda Chipre;6,128097222;6;7;41,15;-75,405790000;-75;24;20,84;41;30;1;Occidente
24582;GSM;ANT.Llanogrande_2;del Gaula Finca Aguas Claras, vereda Chipre;6,128097222;6;7;41,15;-75,405790000;-75;24;20,84;41;135;1;Occidente
24583;GSM;ANT.Llanogrande_3;del Gaula Finca Aguas Claras, vereda Chipre;6,128097222;6;7;41,15;-75,405790000;-75;24;20,84;41;210;2;Occidente
24584;GSM;ANT.Llanogrande_A;del Gaula Finca Aguas Claras, vereda Chipre;6,128097222;6;7;41,15;-75,405790000;-75;24;20,84;41;30;1;Occidente
24585;GSM;ANT.Llanogrande_B;del Gaula Finca Aguas Claras, vereda Chipre;6,128097222;6;7;41,15;-75,405790000;-75;24;20,84;41;135;1;Occidente
24586;GSM;ANT.Llanogrande_C;del Gaula Finca Aguas Claras, vereda Chipre;6,128097222;6;7;41,15;-75,405790000;-75;24;20,84;41;210;2;Occidente
24587;GSM;ANT.Llanogrande_4;del Gaula Finca Aguas Claras, vereda Chipre;6,128097222;6;7;41,15;-75,405790000;-75;24;20,84;41;270;0;Occidente
24588;GSM;ANT.Llanogrande_D;del Gaula Finca Aguas Claras, vereda Chipre;6,128097222;6;7;41,15;-75,405790000;-75;24;20,84;41;270;0;Occidente
24591;GSM;ANT.Aragon_1;Finca Playa Rica, Torre de Edatel;6,787430556;6;47;14,75;-75,556820000;-75;33;24,55;61;0;3;Occidente
24592;GSM;ANT.Aragon_2;Finca Playa Rica, Torre de Edatel;6,787430556;6;47;14,75;-75,556820000;-75;33;24,55;61;240;9;Occidente
24601;GSM;ANT.Puerto Triunfo_1;Finca La Union;5,870736111;5;52;14,65;-74,643980000;-74;38;38,33;60;0;3;Occidente
24602;GSM;ANT.Puerto Triunfo_2;Finca La Union;5,870736111;5;52;14,65;-74,643980000;-74;38;38,33;60;35;4;Occidente
24603;GSM;ANT.Puerto Triunfo_3;Finca La Union;5,870736111;5;52;14,65;-74,643980000;-74;38;38,33;60;135;4;Occidente
24605;GSM;ANT.Puerto Triunfo_B;Finca La Union;5,870736111;5;52;14,65;-74,643980000;-74;38;38,33;60;35;4;Occidente
24606;GSM;ANT.Puerto Triunfo_C;Finca La Union;5,870736111;5;52;14,65;-74,643980000;-74;38;38,33;60;135;4;Occidente
24611;GSM;ANT.Candelaria_1;Finca Nuevo Modelo, Vereda el Yeso;8,656638889;8;39;23,90;-76,449027780;-76;26;56,50;80;30;2;Occidente
24612;GSM;ANT.Candelaria_2;Finca Nuevo Modelo, Vereda el Yeso;8,656638889;8;39;23,90;-76,449027780;-76;26;56,50;80;133;0;Occidente
24613;GSM;ANT.Candelaria_3;Finca Nuevo Modelo, Vereda el Yeso;8,656638889;8;39;23,90;-76,449027780;-76;26;56,50;80;330;2;Occidente
24621;GSM;ANT.San Carlos-2_1;Corregimiento el jordán, vereda juanes.;6,194819444;6;11;41,35;-74,849930000;-74;50;59,75;83;0;3;Occidente
24622;GSM;ANT.San Carlos-2_2;Corregimiento el jordán, vereda juanes.;6,194819444;6;11;41,35;-74,849930000;-74;50;59,75;81;15;0;Occidente
24623;GSM;ANT.San Carlos-2_3;Corregimiento el jordán, vereda juanes.;6,194819444;6;11;41,35;-74,849930000;-74;50;59,75;81;75;6;Occidente
24631;GSM;ANT.Porce_1;Batallón El Roble;6,926875000;6;55;36,75;-75,153180000;-75;9;11,45;71;35;14;Occidente
24632;GSM;ANT.Porce_2;Batallón El Roble;6,926875000;6;55;36,75;-75,153180000;-75;9;11,45;71;110;16;Occidente
24633;GSM;ANT.Porce_3;Batallón El Roble;6,926875000;6;55;36,75;-75,153180000;-75;9;11,45;71;215;4;Occidente
24641;GSM;ANT.RPT.Padre Amaya;Cerro del Padre Amaya;6,279744000;6;16;47,08;-75,686439000;-75;41;11,18;5;0;0;Occidente
24651;GSM;ANT.Santa Ines_1;Corregimiento Santa Ines Municipio de Andes.;5,567778000;5;34;4,00;-75,891167000;-75;53;28,20;62;0;3;Occidente
24652;GSM;ANT.Santa Ines_2;Corregimiento Santa Ines Municipio de Andes.;5,567778000;5;34;4,00;-75,891167000;-75;53;28,20;61;250;12;Occidente
24661;GSM;ANT.San Carlos-1_1;Cerro de los saltos en parapente;6,195913889;6;11;45,29;-74,985105556;-74;59;6,38;50;0;0;Occidente
24662;GSM;ANT.San Carlos-1_2;Cerro de los saltos en parapente;6,195913889;6;11;45,29;-74,985105556;-74;59;6,38;50;150;0;Occidente
24663;GSM;ANT.San Carlos-1_3;Cerro de los saltos en parapente;6,195913889;6;11;45,29;-74,985105556;-74;59;6,38;50;240;0;Occidente
24671;GSM;ANT.La Caucana_1;Municipio de La Caucana - Antioquia;7,638194440;7;38;17,50;-75,549305550;-75;32;57,50;81;50;4;Occidente
24672;GSM;ANT.La Caucana_2;Municipio de La Caucana - Antioquia;7,638194440;7;38;17,50;-75,549305550;-75;32;57,50;81;120;8;Occidente
24681;GSM;ANT.Argos_1;SANTA BÁRBARA, ARGOS PLANTA EL CAIRO.;5,868444000;5;52;6,40;-75,531611000;-75;31;53,80;6;220;8;Occidente
24691;GSM;ANT.Colanta Santa Rosa_1;Hoyo Rico;6,610778000;6;36;38,80;-75,435667000;-75;26;8,40;71;130;4;Occidente
24692;GSM;ANT.Colanta Santa Rosa_2;Hoyo Rico;6,610778000;6;36;38,80;-75,435667000;-75;26;8,40;71;200;4;Occidente
24693;GSM;ANT.Colanta Santa Rosa_3;Hoyo Rico;6,610778000;6;36;38,80;-75,435667000;-75;26;8,40;71;295;4;Occidente
24694;GSM;ANT.Colanta Santa Rosa_A;Hoyo Rico;6,610778000;6;36;38,80;-75,435667000;-75;26;8,40;71;130;4;Occidente
24695;GSM;ANT.Colanta Santa Rosa_B;Hoyo Rico;6,610778000;6;36;38,80;-75,435667000;-75;26;8,40;71;200;4;Occidente
24696;GSM;ANT.Colanta Santa Rosa_C;Hoyo Rico;6,610778000;6;36;38,80;-75,435667000;-75;26;8,40;71;295;4;Occidente
24701;GSM;ANT.Guacas_1;Corregimiento Cristales;6,484375000;6;29;3,75;-74,922791667;-74;55;22,05;91;30;5;Occidente
24702;GSM;ANT.Guacas_2;Corregimiento Cristales;6,484375000;6;29;3,75;-74,922791667;-74;55;22,05;91;130;4;Occidente
24703;GSM;ANT.Guacas_3;Corregimiento Cristales;6,484375000;6;29;3,75;-74,922791667;-74;55;22,05;91;300;5;Occidente
24721;GSM;ANT.Saltillo_1;Zaragoza;7,349583333;7;20;58,50;-74,836027770;-74;50;9,70;81;0;3;Occidente
24722;GSM;ANT.Saltillo_2;Zaragoza;7,349583333;7;20;58,50;-74,836027770;-74;50;9,70;81;210;5;Occidente
24731;GSM;ANT.Cuiva_1;Corregimiento Llanos de Cuiva - Antioquia;6,887444444;6;53;14,80;-75,630777777;-75;37;50,80;61;60;5;Occidente
24732;GSM;ANT.Cuiva_2;Corregimiento Llanos de Cuiva - Antioquia;6,887444444;6;53;14,80;-75,630777777;-75;37;50,80;61;125;2;Occidente
24733;GSM;ANT.Cuiva_3;Corregimiento Llanos de Cuiva - Antioquia;6,887444444;6;53;14,80;-75,630777777;-75;37;50,80;61;260;7;Occidente
24741;GSM;ANT.Cisneros Berrio_1;La floresta via Cisneros Puerto Berrio;6,468819444;6;28;7,75;-74,656210000;-74;39;22,36;91;0;3;Occidente
24742;GSM;ANT.Cisneros Berrio_2;La floresta via Cisneros Puerto Berrio;6,468819444;6;28;7,75;-74,656210000;-74;39;22,36;91;100;4;Occidente
24743;GSM;ANT.Cisneros Berrio_3;La floresta via Cisneros Puerto Berrio;6,468819444;6;28;7,75;-74,656210000;-74;39;22,36;91;280;3;Occidente
24751;GSM;ANT.Mallarino_1;Finca EUPIN, Vereda Mallarino;6,937152778;6;56;13,75;-75,371600000;-75;22;17,76;60;0;2;Occidente
24752;GSM;ANT.Mallarino_2;Finca EUPIN, Vereda Mallarino;6,937152778;6;56;13,75;-75,371600000;-75;22;17,76;60;30;2;Occidente
24753;GSM;ANT.Mallarino_3;Finca EUPIN, Vereda Mallarino;6,937152778;6;56;13,75;-75,371600000;-75;22;17,76;60;280;3;Occidente
24761;GSM;ANT.Nutibara_1;Municipio Nutibara - Antioquia;6,820166670;6;49;12,60;-76,248500000;-76;14;54,60;81;0;4;Occidente
24762;GSM;ANT.Nutibara_2;Municipio Nutibara - Antioquia;6,820166670;6;49;12,60;-76,248500000;-76;14;54,60;81;60;3;Occidente
24763;GSM;ANT.Nutibara_3;Municipio Nutibara - Antioquia;6,820166670;6;49;12,60;-76,248500000;-76;14;54,60;81;110;4;Occidente
24764;GSM;ANT.Nutibara_4;Municipio Nutibara - Antioquia;6,820166670;6;49;12,60;-76,248500000;-76;14;54,60;81;180;4;Occidente
24771;GSM;ANT.Guarumo_1;Municipio de Guarumo - Antioquia;7,850305550;7;51;1,10;-75,211305555;-75;12;40,70;81;0;3;Occidente
24772;GSM;ANT.Guarumo_2;Municipio de Guarumo - Antioquia;7,850305550;7;51;1,10;-75,211305555;-75;12;40,70;81;40;14;Occidente
24773;GSM;ANT.Guarumo_3;Municipio de Guarumo - Antioquia;7,850305550;7;51;1,10;-75,211305555;-75;12;40,70;81;180;5;Occidente
24781;GSM;ANT.San Francisco_1;municipio de San Francisco;5,964097222;5;57;50,75;-75,143763889;-75;8;37,55;92;0;3;Occidente
24782;GSM;ANT.San Francisco_2;municipio de San Francisco;5,964097222;5;57;50,75;-75,143763889;-75;8;37,55;91;40;3;Occidente
24783;GSM;ANT.San Francisco_3;municipio de San Francisco;5,964097222;5;57;50,75;-75,143763889;-75;8;37,55;91;95;2;Occidente
24791;GSM;ANT.Carmen de la Venta_1;Carmen de la Venta     Municipio de Liborina;6,673638888;6;40;25,10;-75,755250000;-75;45;18,90;61;40;8;Occidente
24792;GSM;ANT.Carmen de la Venta_2;Carmen de la Venta     Municipio de Liborina;6,673638888;6;40;25,10;-75,755250000;-75;45;18,90;61;190;0;Occidente
24793;GSM;ANT.Carmen de la Venta_3;Carmen de la Venta     Municipio de Liborina;6,673638888;6;40;25,10;-75,755250000;-75;45;18,90;61;290;0;Occidente
24801;GSM;ANT.Rionegro Pintuco_1;0;6,178261110;6;10;41,74;-75,369138890;-75;22;8,90;30;350;4;Occidente
24802;GSM;ANT.Rionegro Pintuco_2;0;6,178261110;6;10;41,74;-75,369138890;-75;22;8,90;30;170;4;Occidente
24803;GSM;ANT.Rionegro Pintuco_3;0;6,178261110;6;10;41,74;-75,369138890;-75;22;8,90;30;250;4;Occidente
24804;GSM;ANT.Rionegro Pintuco_A;0;6,178261110;6;10;41,74;-75,369138890;-75;22;8,90;30;350;4;Occidente
24805;GSM;ANT.Rionegro Pintuco_B;0;6,178261110;6;10;41,74;-75,369138890;-75;22;8,90;30;170;4;Occidente
24806;GSM;ANT.Rionegro Pintuco_C;0;6,178261110;6;10;41,74;-75,369138890;-75;22;8,90;30;250;4;Occidente
24811;GSM;ANT.Santa Rita (Ituango)_1;Finca la Hermosa;7,337222220;7;20;14,00;-75,626833330;-75;37;36,60;64;350;8;Occidente
24812;GSM;ANT.Santa Rita (Ituango)_2;Finca la Hermosa;7,337222220;7;20;14,00;-75,626833330;-75;37;36,60;64;160;8;Occidente
24821;GSM;ANT.Machuca_1;Corregimiento de Machuca Municipio de Zaragoza;7,242888889;7;14;34,40;-74,821916667;-74;49;18,90;61;0;5;Occidente
24822;GSM;ANT.Machuca_2;Corregimiento de Machuca Municipio de Zaragoza;7,242888889;7;14;34,40;-74,821916667;-74;49;18,90;61;160;0;Occidente
24823;GSM;ANT.Machuca_3;Corregimiento de Machuca Municipio de Zaragoza;7,242888889;7;14;34,40;-74,821916667;-74;49;18,90;61;330;2;Occidente
24831;GSM;ANT.San Pedro-2_1;MUNICIPIO DE SAN PEDRO, VEREDA SAN JUAN.;6,487138889;6;29;13,70;-75,602111110;-75;36;7,60;41;50;4;Occidente
24832;GSM;ANT.San Pedro-2_2;MUNICIPIO DE SAN PEDRO, VEREDA SAN JUAN.;6,487138889;6;29;13,70;-75,602111110;-75;36;7,60;41;210;4;Occidente
24833;GSM;ANT.San Pedro-2_3;MUNICIPIO DE SAN PEDRO, VEREDA SAN JUAN.;6,487138889;6;29;13,70;-75,602111110;-75;36;7,60;41;350;4;Occidente
24841;GSM;ANT.Matazano_1;Vereda Sextillal del municipio de Barbosa;6,447500000;6;26;51,00;-75,358800000;-75;21;31,68;22;62;3;Occidente
24842;GSM;ANT.Matazano_2;Vereda Sextillal del municipio de Barbosa;6,447500000;6;26;51,00;-75,358800000;-75;21;31,68;22;225;3;Occidente
24843;GSM;ANT.Matazano_3;Vereda Sextillal del municipio de Barbosa;6,447500000;6;26;51,00;-75,358800000;-75;21;31,68;56;310;0;Occidente
24851;GSM;ANT.Yarumal Centro_1;MUNICIPIO DE YARUMAL;6,956791667;6;57;24,45;-75,411850000;-75;24;42,66;57;10;3;Occidente
24852;GSM;ANT.Yarumal Centro_2;MUNICIPIO DE YARUMAL;6,956791667;6;57;24,45;-75,411850000;-75;24;42,66;57;135;0;Occidente
24853;GSM;ANT.Yarumal Centro_3;MUNICIPIO DE YARUMAL;6,956791667;6;57;24,45;-75,411850000;-75;24;42,66;57;240;6;Occidente
24854;GSM;ANT.Yarumal Centro_A;MUNICIPIO DE YARUMAL;6,956791667;6;57;24,45;-75,411850000;-75;24;42,66;57;10;3;Occidente
24855;GSM;ANT.Yarumal Centro_B;MUNICIPIO DE YARUMAL;6,956791667;6;57;24,45;-75,411850000;-75;24;42,66;57;135;0;Occidente
24856;GSM;ANT.Yarumal Centro_C;MUNICIPIO DE YARUMAL;6,956791667;6;57;24,45;-75,411850000;-75;24;42,66;57;240;6;Occidente
24861;GSM;ANT.Batallon Caucasia_1;Finca rancho contento a 5 Km puente rio man.;7,916027770;7;54;57,70;-75,230583330;-75;13;50,10;61;40;0;Occidente
24862;GSM;ANT.Batallon Caucasia_2;Finca rancho contento a 5 Km puente rio man.;7,916027770;7;54;57,70;-75,230583330;-75;13;50,10;61;110;0;Occidente
24863;GSM;ANT.Batallon Caucasia_3;Finca rancho contento a 5 Km puente rio man.;7,916027770;7;54;57,70;-75,230583330;-75;13;50,10;61;175;0;Occidente
24864;GSM;ANT.Batallon Caucasia_A;Finca rancho contento a 5 Km puente rio man.;7,916027770;7;54;57,70;-75,230583330;-75;13;50,10;0;0;0;Occidente
24865;GSM;ANT.Batallon Caucasia_B;Finca rancho contento a 5 Km puente rio man.;7,916027770;7;54;57,70;-75,230583330;-75;13;50,10;61;110;0;Occidente
24866;GSM;ANT.Batallon Caucasia_C;Finca rancho contento a 5 Km puente rio man.;7,916027770;7;54;57,70;-75,230583330;-75;13;50,10;0;0;0;Occidente
24871;GSM;ANT.San Andres de Cuerquia_1;Parque principal municipio de San Andrés de Cuerquia;6,922400000;6;55;20,64;-75,669855560;-75;40;11,48;51;40;4;Occidente
24872;GSM;ANT.San Andres de Cuerquia_2;Parque principal municipio de San Andrés de Cuerquia;6,922400000;6;55;20,64;-75,669855560;-75;40;11,48;51;120;7;Occidente
24873;GSM;ANT.San Andres de Cuerquia_3;Parque principal municipio de San Andrés de Cuerquia;6,922400000;6;55;20,64;-75,669855560;-75;40;11,48;51;210;4;Occidente
24874;GSM;ANT.San Andres de Cuerquia_A;Parque principal municipio de San Andrés de Cuerquia;6,922400000;6;55;20,64;-75,669855560;-75;40;11,48;51;40;6;Occidente
24875;GSM;ANT.San Andres de Cuerquia_B;Parque principal municipio de San Andrés de Cuerquia;6,922400000;6;55;20,64;-75,669855560;-75;40;11,48;51;120;6;Occidente
24876;GSM;ANT.San Andres de Cuerquia_C;Parque principal municipio de San Andrés de Cuerquia;6,922400000;6;55;20,64;-75,669855560;-75;40;11,48;51;210;6;Occidente
24881;GSM;ANT.Santa Rita en Andes_1;Corregimiento Santa Rita Municipio de Andes;5,616947222;5;37;1,01;-75,920590000;-75;55;14,12;61;50;4;Occidente
24882;GSM;ANT.Santa Rita en Andes_2;Corregimiento Santa Rita Municipio de Andes;5,616947222;5;37;1,01;-75,920590000;-75;55;14,12;61;100;4;Occidente
24883;GSM;ANT.Santa Rita en Andes_3;Corregimiento Santa Rita Municipio de Andes;5,616947222;5;37;1,01;-75,920590000;-75;55;14,12;61;150;3;Occidente
24891;GSM;ANT.Cedeno_1;CORREGIMIENTO CEDEÑO MUNICIPIO DE YARUMAL;7,083272222;7;4;59,78;-75,333180000;-75;19;59,45;81;30;2;Occidente
24892;GSM;ANT.Cedeno_2;CORREGIMIENTO CEDEÑO MUNICIPIO DE YARUMAL;7,083272222;7;4;59,78;-75,333180000;-75;19;59,45;81;145;5;Occidente
24893;GSM;ANT.Cedeno_3;CORREGIMIENTO CEDEÑO MUNICIPIO DE YARUMAL;7,083272222;7;4;59,78;-75,333180000;-75;19;59,45;81;190;3;Occidente
24901;GSM;ANT.Santa Fe_1;Calle 8 con Carrera 10     Santa Fe de Antioquia;6,556237000;6;33;22,45;-75,825829000;-75;49;32,98;61;50;2;Occidente
24902;GSM;ANT.Santa Fe_2;Calle 8 con Carrera 10     Santa Fe de Antioquia;6,556237000;6;33;22,45;-75,825829000;-75;49;32,98;61;120;5;Occidente
24903;GSM;ANT.Santa Fe_3;Calle 8 con Carrera 10     Santa Fe de Antioquia;6,556237000;6;33;22,45;-75,825829000;-75;49;32,98;61;190;2;Occidente
24904;GSM;ANT.Santa Fe_A;Calle 8 con Carrera 10     Santa Fe de Antioquia;6,556237000;6;33;22,45;-75,825829000;-75;49;32,98;61;50;2;Occidente
24905;GSM;ANT.Santa Fe_B;Calle 8 con Carrera 10     Santa Fe de Antioquia;6,556237000;6;33;22,45;-75,825829000;-75;49;32,98;61;120;5;Occidente
24906;GSM;ANT.Santa Fe_C;Calle 8 con Carrera 10     Santa Fe de Antioquia;6,556237000;6;33;22,45;-75,825829000;-75;49;32,98;61;190;2;Occidente
24911;GSM;ANT.Barrio Ortiz_1;Calle 99 109-99 Barrio Ortiz. Apartado (Ant.);7,884611111;7;53;4,60;-76,636166667;-76;38;10,20;46;100;5;Occidente
24912;GSM;ANT.Barrio Ortiz_2;Calle 99 109-99 Barrio Ortiz. Apartado (Ant.);7,884611111;7;53;4,60;-76,636166667;-76;38;10,20;46;180;4;Occidente
24913;GSM;ANT.Barrio Ortiz_3;Calle 99 109-99 Barrio Ortiz. Apartado (Ant.);7,884611111;7;53;4,60;-76,636166667;-76;38;10,20;46;340;6;Occidente
24914;GSM;ANT.Barrio Ortiz_A;Calle 99 109-99 Barrio Ortiz. Apartado (Ant.);7,884611111;7;53;4,60;-76,636166667;-76;38;10,20;46;100;5;Occidente
24915;GSM;ANT.Barrio Ortiz_B;Calle 99 109-99 Barrio Ortiz. Apartado (Ant.);7,884611111;7;53;4,60;-76,636166667;-76;38;10,20;46;180;6;Occidente
24916;GSM;ANT.Barrio Ortiz_C;Calle 99 109-99 Barrio Ortiz. Apartado (Ant.);7,884611111;7;53;4,60;-76,636166667;-76;38;10,20;46;340;6;Occidente
24921;GSM;ANT.Ochali_1;OCHALI, a 3 horas de Yarumal, a orilla de la via.;6,999527778;6;59;58,30;-75,602972222;-75;36;10,70;81;30;1;Occidente
24922;GSM;ANT.Ochali_2;OCHALI, a 3 horas de Yarumal, a orilla de la via.;6,999527778;6;59;58,30;-75,602972222;-75;36;10,70;81;210;0;Occidente
24923;GSM;ANT.Ochali_3;OCHALI, a 3 horas de Yarumal, a orilla de la via.;6,999527778;6;59;58,30;-75,602972222;-75;36;10,70;81;300;2;Occidente
24931;GSM;CUN.Rionegrito_1;;5,731013889;5;43;51,65;-74,619586111;-74;37;10,51;61;40;1;Occidente
24932;GSM;CUN.Rionegrito_2;;5,731013889;5;43;51,65;-74,619586111;-74;37;10,51;61;180;1;Occidente
24951;GSM;ANT.CVC Savanna_1;Mall Savanna Rionegro, cerca al Éxito;6,146805556;6;8;48,50;-75,379527780;-75;22;46,30;36;30;4;Occidente
24952;GSM;ANT.CVC Savanna_2;Mall Savanna Rionegro, cerca al Éxito;6,146805556;6;8;48,50;-75,379527780;-75;22;46,30;36;180;5;Occidente
24953;GSM;ANT.CVC Savanna_3;Mall Savanna Rionegro, cerca al Éxito;6,146805556;6;8;48,50;-75,379527780;-75;22;46,30;36;280;7;Occidente
24961;GSM;ANT.La Union Parque_1;Parque municipio de la Unión;5,974694444;5;58;28,90;-75,363250000;-75;21;47,70;46;320;4;Occidente
24962;GSM;ANT.La Union Parque_2;Parque municipio de la Unión;5,974694444;5;58;28,90;-75,363250000;-75;21;47,70;46;120;0;Occidente
24963;GSM;ANT.La Union Parque_3;Parque municipio de la Unión;5,974694444;5;58;28,90;-75,363250000;-75;21;47,70;46;120;0;Occidente
24964;GSM;ANT.La Union Parque_A;Parque municipio de la Unión;5,974694444;5;58;28,90;-75,363250000;-75;21;47,70;46;320;4;Occidente
24965;GSM;ANT.La Union Parque_B;Parque municipio de la Unión;5,974694444;5;58;28,90;-75,363250000;-75;21;47,70;46;120;0;Occidente
24966;GSM;ANT.La Union Parque_C;Parque municipio de la Unión;5,974694444;5;58;28,90;-75,363250000;-75;21;47,70;46;150;2;Occidente
24971;GSM;ANT.El Carmelo_1;Corregimiento el Carmelo Arboletes;8,564091667;8;33;50,73;-76,623272220;-76;37;23,78;71;300;4;Occidente
24972;GSM;ANT.El Carmelo_2;Corregimiento el Carmelo Arboletes;8,564091667;8;33;50,73;-76,623272220;-76;37;23,78;71;150;0;Occidente
24973;GSM;ANT.El Carmelo_3;Corregimiento el Carmelo Arboletes;8,564091667;8;33;50,73;-76,623272220;-76;37;23,78;71;250;3;Occidente
24981;GSM;ANT.Farallones_1;"Llevadero""";5,794650000;5;47;40,74;-76,011070000;-76;0;39,85;73;295;4;Occidente
24982;GSM;ANT.Farallones_2;"Llevadero""";5,794650000;5;47;40,74;-76,011070000;-76;0;39,85;73;200;4;Occidente
24994;GSM;MED.Cisneros_A;Calle 48 No. 56-02 (Flexi);6,249666667;6;14;58,80;-75,573888889;-75;34;26,00;7;130;11;Occidente
25001;GSM;CAL.Ulpiano_1;Carrera 4 # 11-36 Edificio Ulpiano Lloreda;3,452527778;3;27;9,10;-76,532750000;-76;31;57,90;50;0;8;Occidente
25002;GSM;CAL.Ulpiano_2;Carrera 4 # 11-36 Edificio Ulpiano Lloreda;3,452527778;3;27;9,10;-76,532750000;-76;31;57,90;39;150;3;Occidente
25003;GSM;CAL.Ulpiano_3;Carrera 4 # 11-36 Edificio Ulpiano Lloreda;3,452527778;3;27;9,10;-76,532750000;-76;31;57,90;44;220;8;Occidente
25004;GSM;CAL.Ulpiano_A;Carrera 4 # 11-36 Edificio Ulpiano Lloreda;3,452527778;3;27;9,10;-76,532750000;-76;31;57,90;50;0;8;Occidente
25005;GSM;CAL.Ulpiano_B;Carrera 4 # 11-36 Edificio Ulpiano Lloreda;3,452527778;3;27;9,10;-76,532750000;-76;31;57,90;39;150;7;Occidente
25006;GSM;CAL.Ulpiano_C;Carrera 4 # 11-36 Edificio Ulpiano Lloreda;3,452527778;3;27;9,10;-76,532750000;-76;31;57,90;44;220;8;Occidente
25011;GSM;CAL.Holguines_1;Carrera 100 # 11-90 CC Holguines Trade Center;3,371694444;3;22;18,10;-76,539000000;-76;32;20,40;40;0;12;Occidente
25012;GSM;CAL.Holguines_2;Carrera 100 # 11-90 CC Holguines Trade Center;3,371694444;3;22;18,10;-76,539000000;-76;32;20,40;41;130;4;Occidente
25013;GSM;CAL.Holguines_3;Carrera 100 # 11-90 CC Holguines Trade Center;3,371694444;3;22;18,10;-76,539000000;-76;32;20,40;40;230;6;Occidente
25014;GSM;CAL.Holguines_A;Carrera 100 # 11-90 CC Holguines Trade Center;3,371694444;3;22;18,10;-76,539000000;-76;32;20,40;40;0;12;Occidente
25015;GSM;CAL.Holguines_B;Carrera 100 # 11-90 CC Holguines Trade Center;3,371694444;3;22;18,10;-76,539000000;-76;32;20,40;36;130;9;Occidente
25016;GSM;CAL.Holguines_C;Carrera 100 # 11-90 CC Holguines Trade Center;3,371694444;3;22;18,10;-76,539000000;-76;32;20,40;40;230;6;Occidente
25021;GSM;CAL.Cosmo_1;Calle 5 # 50-103 - Centro Comercial Cosmocentro;3,413416667;3;24;48,30;-76,546750000;-76;32;48,30;35;0;12;Occidente
25022;GSM;CAL.Cosmo_2;Calle 5 # 50-103 - Centro Comercial Cosmocentro;3,413416667;3;24;48,30;-76,546750000;-76;32;48,30;35;120;8;Occidente
25023;GSM;CAL.Cosmo_3;Calle 5 # 50-103 - Centro Comercial Cosmocentro;3,413416667;3;24;48,30;-76,546750000;-76;32;48,30;35;240;7;Occidente
25024;GSM;CAL.Cosmo_A;Calle 5 # 50-103 - Centro Comercial Cosmocentro;3,413416667;3;24;48,30;-76,546750000;-76;32;48,30;35;0;14;Occidente
25025;GSM;CAL.Cosmo_B;Calle 5 # 50-103 - Centro Comercial Cosmocentro;3,413416667;3;24;48,30;-76,546750000;-76;32;48,30;35;120;7;Occidente
25026;GSM;CAL.Cosmo_C;Calle 5 # 50-103 - Centro Comercial Cosmocentro;3,413416667;3;24;48,30;-76,546750000;-76;32;48,30;35;240;4;Occidente
25031;GSM;CAL.La Sexta_1;Calle 21N # 6-14 , Edificio Interbanco;3,463250000;3;27;47,70;-76,530750000;-76;31;50,70;29;0;5;Occidente
25032;GSM;CAL.La Sexta_2;Calle 21N # 6-14 , Edificio Interbanco;3,463250000;3;27;47,70;-76,530750000;-76;31;50,70;23;100;5;Occidente
25033;GSM;CAL.La Sexta_3;Calle 21N # 6-14 , Edificio Interbanco;3,463250000;3;27;47,70;-76,530750000;-76;31;50,70;29;250;1;Occidente
25034;GSM;CAL.La Sexta_A;Calle 21N # 6-14 , Edificio Interbanco;3,463250000;3;27;47,70;-76,530750000;-76;31;50,70;29;0;6;Occidente
